id,name,supertype,subtypes,rules,set,number,artist,rarity,legalities,regulationMark,images,tcgplayer,cardmarket,abilities,attacks,flavorText,hp
sv4-176,Technical Machine: Blindside,Trainer,['Pokémon Tool'],"['The Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) If this card is attached to 1 of your Pokémon, discard it at the end of your turn.', 'You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",176,Studio Bora Inc.,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/176.png', 'large': 'https://images.pokemontcg.io/sv4/176_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-176', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.11, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-176', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.02, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.16, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.17, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.04, 'reverseHoloAvg1': 0.14, 'reverseHoloAvg7': 0.18, 'reverseHoloAvg30': 0.15}}",,"[{'name': 'Blindside', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '', 'text': ""This attack does 100 damage to 1 of your opponent's Pokémon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",,
sv4-177,Technical Machine: Devolution,Trainer,['Pokémon Tool'],"['The Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) If this card is attached to 1 of your Pokémon, discard it at the end of your turn.', 'You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",177,Studio Bora Inc.,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/177.png', 'large': 'https://images.pokemontcg.io/sv4/177_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-177', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.17, 'mid': 0.38, 'high': 4.99, 'market': 0.3, 'directLow': 0.23}, 'normal': {'low': 0.01, 'mid': 0.2, 'high': 1.95, 'market': 0.17, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-177', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.17, 'lowPrice': 0.02, 'trendPrice': 0.18, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.31, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.22, 'lowPriceExPlus': 0.02, 'avg1': 0.14, 'avg7': 0.15, 'avg30': 0.17, 'reverseHoloAvg1': 0.45, 'reverseHoloAvg7': 0.32, 'reverseHoloAvg30': 0.37}}",,"[{'name': 'Devolution', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Devolve each of your opponent's evolved Pokémon by putting the highest Stage Evolution card on it into your opponent's hand.""}]",,
sv4-167,Mela,Trainer,['Supporter'],"[""You can use this card only if any of your Pokémon were Knocked Out during your opponent's last turn.    Attach a Basic Fire Energy card from your discard pile to 1 of your Pokémon. If you do, draw cards until you have 6 cards in your hand."", 'You may play only 1 Supporter card during your turn.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",167,kirisAki,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/167.png', 'large': 'https://images.pokemontcg.io/sv4/167_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-167', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.06, 'directLow': 0.05}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.2, 'high': 4.99, 'market': 0.12, 'directLow': 0.12}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-167', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.07, 'lowPrice': 0.02, 'trendPrice': 0.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.2, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.22, 'lowPriceExPlus': 0.02, 'avg1': 0.09, 'avg7': 0.07, 'avg30': 0.07, 'reverseHoloAvg1': 0.17, 'reverseHoloAvg7': 0.19, 'reverseHoloAvg30': 0.18}}",,,,
sv4-170,Professor Sada's Vitality,Trainer,"['Supporter', 'Ancient']","['Choose up to 2 of your Ancient Pokémon and attach a Basic Energy card from your discard pile to each of them. If you attached any Energy in this way, draw 3 cards.', 'You may play only 1 Supporter card during your turn.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",170,Megumi Mizutani,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/170.png', 'large': 'https://images.pokemontcg.io/sv4/170_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-170', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.15, 'mid': 0.6, 'high': 6.23, 'market': 0.49, 'directLow': 0.51}, 'normal': {'low': 0.01, 'mid': 0.31, 'high': 11.5, 'market': 0.29, 'directLow': 0.33}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-170', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.35, 'lowPrice': 0.02, 'trendPrice': 0.31, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.59, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.62, 'lowPriceExPlus': 0.02, 'avg1': 0.29, 'avg7': 0.34, 'avg30': 0.37, 'reverseHoloAvg1': 0.51, 'reverseHoloAvg7': 0.61, 'reverseHoloAvg30': 0.61}}",,,,
sv4-174,Shauntal,Trainer,['Supporter'],"[""Flip a coin. If heads, switch in 1 of your opponent's Benched Pokémon to the Active Spot. If tails, switch your Active Pokémon with 1 of your Benched Pokémon."", 'You may play only 1 Supporter card during your turn.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",174,yuu,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/174.png', 'large': 'https://images.pokemontcg.io/sv4/174_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-174', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.09, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-174', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.03, 'lowPrice': 0.02, 'trendPrice': 0.03, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.14, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.11, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.04, 'reverseHoloAvg1': 0.24, 'reverseHoloAvg7': 0.15, 'reverseHoloAvg30': 0.15}}",,,,
sv4-175,Snorlax Doll,Trainer,['Item'],"[""If this card is in your hand when you are setting up to play, you may put it face down in the Active Spot or on your Bench as if it were a 120-HP Basic Colorless Pokémon. (You can do this only when you are setting up to play.) At any time during your turn, you may discard this card from play.     This card can't be affected by any Special Conditions and can't retreat. If this card is Knocked Out, your opponent can't take any Prize cards for it."", 'You may play any number of Item cards during your turn.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",175,AYUMI ODASHIMA,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/175.png', 'large': 'https://images.pokemontcg.io/sv4/175_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-175', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.1, 'directLow': 0.06}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.2, 'high': 4.99, 'market': 0.15, 'directLow': 0.14}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-175', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.06, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.23, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.25, 'lowPriceExPlus': 0.02, 'avg1': 0.07, 'avg7': 0.08, 'avg30': 0.06, 'reverseHoloAvg1': 0.3, 'reverseHoloAvg7': 0.25, 'reverseHoloAvg30': 0.24}}",,,,120
sv4-179,Technical Machine: Turbo Energize,Trainer,['Pokémon Tool'],"['The Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) If this card is attached to 1 of your Pokémon, discard it at the end of your turn.', 'You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",179,Studio Bora Inc.,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/179.png', 'large': 'https://images.pokemontcg.io/sv4/179_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-179', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.27, 'high': 4.99, 'market': 0.23, 'directLow': 0.23}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.95, 'market': 0.14, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-179', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.08, 'lowPrice': 0.02, 'trendPrice': 0.1, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.26, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.25, 'lowPriceExPlus': 0.02, 'avg1': 0.07, 'avg7': 0.07, 'avg30': 0.08, 'reverseHoloAvg1': 0.37, 'reverseHoloAvg7': 0.21, 'reverseHoloAvg30': 0.25}}",,"[{'name': 'Turbo Energize', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 2 Basic Energy cards and attach them to your Benched Pokémon in any way you like. Then, shuffle your deck.'}]",,
sv4-160,Counter Catcher,Trainer,['Item'],"[""You can use this card only if you have more Prize cards remaining than your opponent.  Switch in 1 of your opponent's Benched Pokémon to the Active Spot."", 'You may play any number of Item cards during your turn.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",160,Toyste Beach,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/160.png', 'large': 'https://images.pokemontcg.io/sv4/160_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-160', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 1.5, 'mid': 2.99, 'high': 12.99, 'market': 2.49, 'directLow': 3.02}, 'normal': {'low': 0.77, 'mid': 1.26, 'high': 9.99, 'market': 1.12, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-160', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 1.43, 'lowPrice': 0.02, 'trendPrice': 1.27, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 1.91, 'reverseHoloLow': 0.6, 'reverseHoloTrend': 1.68, 'lowPriceExPlus': 0.02, 'avg1': 1.22, 'avg7': 1.32, 'avg30': 1.42, 'reverseHoloAvg1': 1.36, 'reverseHoloAvg7': 1.7, 'reverseHoloAvg30': 1.86}}",,,,
sv4-162,Defiance Vest,Trainer,['Pokémon Tool'],"[""If you have more Prize cards remaining than your opponent, the Pokémon this card is attached to takes 40 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance)."", 'You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",162,Ayaka Yoshida,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/162.png', 'large': 'https://images.pokemontcg.io/sv4/162_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-162', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.18, 'high': 4.99, 'market': 0.14, 'directLow': 0.1}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.05, 'directLow': 0.04}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-162', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.06, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.18, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.17, 'lowPriceExPlus': 0.02, 'avg1': 0.08, 'avg7': 0.06, 'avg30': 0.04, 'reverseHoloAvg1': 0.2, 'reverseHoloAvg7': 0.17, 'reverseHoloAvg30': 0.17}}",,,,
sv4-163,Earthen Vessel,Trainer,"['Item', 'Ancient']","['You can use this card only if you discard another card from your hand.  Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",163,AYUMI ODASHIMA,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/163.png', 'large': 'https://images.pokemontcg.io/sv4/163_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-163', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 3.72, 'mid': 7.0, 'high': 24.99, 'market': 6.6, 'directLow': 7.2}, 'normal': {'low': 0.99, 'mid': 2.79, 'high': 12.99, 'market': 2.31, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-163', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 2.37, 'lowPrice': 0.7, 'trendPrice': 2.18, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 2.9, 'reverseHoloLow': 1.3, 'reverseHoloTrend': 2.47, 'lowPriceExPlus': 0.75, 'avg1': 2.11, 'avg7': 2.26, 'avg30': 2.34, 'reverseHoloAvg1': 2.34, 'reverseHoloAvg7': 2.59, 'reverseHoloAvg30': 2.86}}",,,,
sv4-172,Rika,Trainer,['Supporter'],"['Look at the top 4 cards of your deck and put 2 of them into your hand. Shuffle the other cards and put them on the bottom of your deck.', 'You may play only 1 Supporter card during your turn.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",172,GIDORA,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/172.png', 'large': 'https://images.pokemontcg.io/sv4/172_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-172', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.18, 'high': 4.99, 'market': 0.13, 'directLow': 0.12}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-172', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.06, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.16, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.19, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.06, 'reverseHoloAvg1': 0.15, 'reverseHoloAvg7': 0.18, 'reverseHoloAvg30': 0.16}}",,,,
sv4-161,Cursed Duster,Trainer,['Pokémon Tool'],"[""If the Pokémon this card is attached to is Knocked Out by damage from an attack from your opponent's Pokémon, discard a random card from your opponent's hand."", 'You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.']","{'id': 'sv4', 'name': 'Paradox Rift', 'series': 'Scarlet & Violet', 'printedTotal': 182, 'total': 266, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/11/03', 'updatedAt': '2023/11/03 15:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv4/symbol.png', 'logo': 'https://images.pokemontcg.io/sv4/logo.png'}}",161,AYUMI ODASHIMA,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv4/161.png', 'large': 'https://images.pokemontcg.io/sv4/161_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv4-161', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.15, 'high': 4.99, 'market': 0.09, 'directLow': 0.08}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv4-161', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.03, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.14, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.15, 'lowPriceExPlus': 0.02, 'avg1': 0.05, 'avg7': 0.03, 'avg30': 0.03, 'reverseHoloAvg1': 0.16, 'reverseHoloAvg7': 0.17, 'reverseHoloAvg30': 0.14}}",,,,
