Deck Name,Card Name,Type
Lugia Archeops7,Lugia VSTAR Silver Tempest 139,Pokemon
Lugia Archeops7,Lumineon V Brilliant Stars 40,Pokemon
Lugia Archeops7,Lumineon V Brilliant Stars 40,Pokemon
Lugia Archeops7,Minccino Temporal Forces 136,Pokemon
Lugia Archeops7,Cinccino Temporal Forces 137,Pokemon
Lugia Archeops7,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Lugia Archeops7,Iron Hands ex Paradox Rift 70,Pokemon
Lugia Archeops7,Wyrdeer V Astral Radiance 134,Pokemon
Lugia Archeops7,Iron Bundle Paradox Rift 56,Pokemon
Lugia Archeops7,Squawkabilly ex Paldea Evolved 169,Pokemon
Lugia Archeops7,Raikou V Brilliant Stars 48,Pokemon
Lugia Archeops7,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Lugia Archeops7,Wellspring Mask Ogerpon ex Twilight Masquerade 64,Pokemon
Lugia Archeops7,Boss's Orders Paldea Evolved 172,Trainer
Lugia Archeops7,Boss's Orders Paldea Evolved 172,Trainer
Lugia Archeops7,Boss's Orders Paldea Evolved 172,Trainer
Lugia Archeops7,Boss's Orders Paldea Evolved 172,Trainer
Lugia Archeops7,Professor's Research Scarlet & Violet Base Set 189,Trainer
Lugia Archeops7,Professor's Research Scarlet & Violet Base Set 189,Trainer
Lugia Archeops7,Professor's Research Scarlet & Violet Base Set 189,Trainer
Lugia Archeops7,Iono Paldea Evolved 185,Trainer
Lugia Archeops7,Iono Paldea Evolved 185,Trainer
Lugia Archeops7,Jacq Scarlet & Violet Base Set 175,Trainer
Lugia Archeops7,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Lugia Archeops7,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Lugia Archeops7,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Lugia Archeops7,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Lugia Archeops7,Capturing Aroma Silver Tempest 153,Trainer
Lugia Archeops7,Capturing Aroma Silver Tempest 153,Trainer
Lugia Archeops7,Capturing Aroma Silver Tempest 153,Trainer
Lugia Archeops7,Capturing Aroma Silver Tempest 153,Trainer
Lugia Archeops7,Nest Ball Scarlet & Violet Base Set 181,Trainer
Lugia Archeops7,Nest Ball Scarlet & Violet Base Set 181,Trainer
Lugia Archeops7,Mesagoza Scarlet & Violet Base Set 178,Trainer
Lugia Archeops7,Mesagoza Scarlet & Violet Base Set 178,Trainer
Lugia Archeops7,Gift Energy Lost Origin 171,Energy
Lugia Archeops7,Gift Energy Lost Origin 171,Energy
Lugia Archeops7,Gift Energy Lost Origin 171,Energy
Lugia Archeops7,Gift Energy Lost Origin 171,Energy
Lugia Archeops7,Jet Energy Paldea Evolved 190,Energy
Lugia Archeops7,Jet Energy Paldea Evolved 190,Energy
Lugia Archeops7,Jet Energy Paldea Evolved 190,Energy
Lugia Archeops7,Jet Energy Paldea Evolved 190,Energy
Lugia Archeops7,Double Turbo Energy Brilliant Stars 151,Energy
Lugia Archeops7,Double Turbo Energy Brilliant Stars 151,Energy
Lugia Archeops7,Double Turbo Energy Brilliant Stars 151,Energy
Lugia Archeops7,Double Turbo Energy Brilliant Stars 151,Energy
Lugia Archeops7,Mist Energy Temporal Forces 161,Energy
Lugia Archeops7,V Guard Energy Silver Tempest 169,Energy
Lugia Archeops7,Legacy Energy Twilight Masquerade 167,Energy
Lugia Archeops7,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult,Dreepy Twilight Masquerade 128,Pokemon
Dragapult,Dreepy Twilight Masquerade 128,Pokemon
Dragapult,Dreepy Twilight Masquerade 128,Pokemon
Dragapult,Dreepy Twilight Masquerade 128,Pokemon
Dragapult,Drakloak Twilight Masquerade 129,Pokemon
Dragapult,Drakloak Twilight Masquerade 129,Pokemon
Dragapult,Drakloak Twilight Masquerade 129,Pokemon
Dragapult,Drakloak Twilight Masquerade 129,Pokemon
Dragapult,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult,Toedscool Obsidian Flames 118,Pokemon
Dragapult,Toedscruel Paradox Rift 17,Pokemon
Dragapult,Radiant Alakazam Silver Tempest 59,Pokemon
Dragapult,Crispin Shrouded Fable 133,Trainer
Dragapult,Crispin Shrouded Fable 133,Trainer
Dragapult,Crispin Shrouded Fable 133,Trainer
Dragapult,Crispin Shrouded Fable 133,Trainer
Dragapult,Arven Obsidian Flames 186,Trainer
Dragapult,Arven Obsidian Flames 186,Trainer
Dragapult,Arven Obsidian Flames 186,Trainer
Dragapult,Arven Obsidian Flames 186,Trainer
Dragapult,Boss's Orders Paldea Evolved 172,Trainer
Dragapult,Boss's Orders Paldea Evolved 172,Trainer
Dragapult,Iono Paldea Evolved 185,Trainer
Dragapult,Iono Paldea Evolved 185,Trainer
Dragapult,Professor Turo's Scenario Paradox Rift 171,Trainer
Dragapult,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Dragapult,Nest Ball Scarlet & Violet Base Set 181,Trainer
Dragapult,Counter Catcher Paradox Rift 160,Trainer
Dragapult,Precious Trolley Shiny Treasure ex 185,Trainer
Dragapult,Tera Orb Shiny Treasure ex 189,Trainer
Dragapult,Lost Vacuum Lost Origin 162,Trainer
Dragapult,Earthen Vessel Paradox Rift 163,Trainer
Dragapult,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult,Rescue Board Temporal Forces 159,Trainer
Dragapult,Future Booster Energy Capsule Temporal Forces 149,Trainer
Dragapult,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult1,Dreepy Twilight Masquerade 128,Pokemon
Dragapult1,Dreepy Twilight Masquerade 128,Pokemon
Dragapult1,Dreepy Twilight Masquerade 128,Pokemon
Dragapult1,Dreepy Twilight Masquerade 128,Pokemon
Dragapult1,Drakloak Twilight Masquerade 129,Pokemon
Dragapult1,Drakloak Twilight Masquerade 129,Pokemon
Dragapult1,Drakloak Twilight Masquerade 129,Pokemon
Dragapult1,Drakloak Twilight Masquerade 129,Pokemon
Dragapult1,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult1,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult1,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult1,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult1,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult1,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult1,Toedscool Obsidian Flames 118,Pokemon
Dragapult1,Toedscruel Paradox Rift 17,Pokemon
Dragapult1,Radiant Alakazam Silver Tempest 59,Pokemon
Dragapult1,Crispin Shrouded Fable 133,Trainer
Dragapult1,Crispin Shrouded Fable 133,Trainer
Dragapult1,Crispin Shrouded Fable 133,Trainer
Dragapult1,Crispin Shrouded Fable 133,Trainer
Dragapult1,Arven Obsidian Flames 186,Trainer
Dragapult1,Arven Obsidian Flames 186,Trainer
Dragapult1,Arven Obsidian Flames 186,Trainer
Dragapult1,Arven Obsidian Flames 186,Trainer
Dragapult1,Boss's Orders Paldea Evolved 172,Trainer
Dragapult1,Boss's Orders Paldea Evolved 172,Trainer
Dragapult1,Iono Paldea Evolved 185,Trainer
Dragapult1,Iono Paldea Evolved 185,Trainer
Dragapult1,Professor Turo's Scenario Paradox Rift 171,Trainer
Dragapult1,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult1,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult1,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult1,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult1,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult1,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult1,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Dragapult1,Nest Ball Scarlet & Violet Base Set 181,Trainer
Dragapult1,Counter Catcher Paradox Rift 160,Trainer
Dragapult1,Precious Trolley Shiny Treasure ex 185,Trainer
Dragapult1,Tera Orb Shiny Treasure ex 189,Trainer
Dragapult1,Lost Vacuum Lost Origin 162,Trainer
Dragapult1,Earthen Vessel Paradox Rift 163,Trainer
Dragapult1,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult1,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult1,Rescue Board Temporal Forces 159,Trainer
Dragapult1,Future Booster Energy Capsule Temporal Forces 149,Trainer
Dragapult1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult1,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult1,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult1,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult1,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult1,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult1,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult1,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult1,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult2,Dreepy Twilight Masquerade 128,Pokemon
Dragapult2,Dreepy Twilight Masquerade 128,Pokemon
Dragapult2,Dreepy Twilight Masquerade 128,Pokemon
Dragapult2,Dreepy Twilight Masquerade 128,Pokemon
Dragapult2,Drakloak Twilight Masquerade 129,Pokemon
Dragapult2,Drakloak Twilight Masquerade 129,Pokemon
Dragapult2,Drakloak Twilight Masquerade 129,Pokemon
Dragapult2,Drakloak Twilight Masquerade 129,Pokemon
Dragapult2,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult2,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult2,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult2,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult2,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult2,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult2,Toedscool Paradox Rift 16,Pokemon
Dragapult2,Toedscruel Paradox Rift 17,Pokemon
Dragapult2,Radiant Alakazam Silver Tempest 59,Pokemon
Dragapult2,Arven Obsidian Flames 186,Trainer
Dragapult2,Arven Obsidian Flames 186,Trainer
Dragapult2,Arven Obsidian Flames 186,Trainer
Dragapult2,Arven Obsidian Flames 186,Trainer
Dragapult2,Crispin Shrouded Fable 133,Trainer
Dragapult2,Crispin Shrouded Fable 133,Trainer
Dragapult2,Crispin Shrouded Fable 133,Trainer
Dragapult2,Crispin Shrouded Fable 133,Trainer
Dragapult2,Iono Paldea Evolved 185,Trainer
Dragapult2,Iono Paldea Evolved 185,Trainer
Dragapult2,Boss's Orders Paldea Evolved 172,Trainer
Dragapult2,Boss's Orders Paldea Evolved 172,Trainer
Dragapult2,Professor Turo's Scenario Paradox Rift 171,Trainer
Dragapult2,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult2,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult2,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult2,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult2,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult2,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult2,Precious Trolley Shiny Treasure ex 185,Trainer
Dragapult2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Dragapult2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Dragapult2,Tera Orb Shiny Treasure ex 189,Trainer
Dragapult2,Earthen Vessel Paradox Rift 163,Trainer
Dragapult2,Counter Catcher Paradox Rift 160,Trainer
Dragapult2,Lost Vacuum Lost Origin 162,Trainer
Dragapult2,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult2,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult2,Rescue Board Temporal Forces 159,Trainer
Dragapult2,Future Booster Energy Capsule Temporal Forces 149,Trainer
Dragapult2,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult2,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult2,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult2,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult2,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult2,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult2,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult3,Dreepy Twilight Masquerade 128,Pokemon
Dragapult3,Dreepy Twilight Masquerade 128,Pokemon
Dragapult3,Dreepy Twilight Masquerade 128,Pokemon
Dragapult3,Dreepy Twilight Masquerade 128,Pokemon
Dragapult3,Drakloak Twilight Masquerade 129,Pokemon
Dragapult3,Drakloak Twilight Masquerade 129,Pokemon
Dragapult3,Drakloak Twilight Masquerade 129,Pokemon
Dragapult3,Drakloak Twilight Masquerade 129,Pokemon
Dragapult3,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult3,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult3,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult3,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult3,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult3,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult3,Toedscool Paradox Rift 16,Pokemon
Dragapult3,Toedscruel Paradox Rift 17,Pokemon
Dragapult3,Radiant Alakazam Silver Tempest 59,Pokemon
Dragapult3,Arven Obsidian Flames 186,Trainer
Dragapult3,Arven Obsidian Flames 186,Trainer
Dragapult3,Arven Obsidian Flames 186,Trainer
Dragapult3,Arven Obsidian Flames 186,Trainer
Dragapult3,Crispin Shrouded Fable 133,Trainer
Dragapult3,Crispin Shrouded Fable 133,Trainer
Dragapult3,Crispin Shrouded Fable 133,Trainer
Dragapult3,Crispin Shrouded Fable 133,Trainer
Dragapult3,Iono Paldea Evolved 185,Trainer
Dragapult3,Iono Paldea Evolved 185,Trainer
Dragapult3,Boss's Orders Paldea Evolved 172,Trainer
Dragapult3,Boss's Orders Paldea Evolved 172,Trainer
Dragapult3,Professor Turo's Scenario Paradox Rift 171,Trainer
Dragapult3,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult3,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult3,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult3,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult3,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult3,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult3,Precious Trolley Shiny Treasure ex 185,Trainer
Dragapult3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Dragapult3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Dragapult3,Tera Orb Shiny Treasure ex 189,Trainer
Dragapult3,Earthen Vessel Paradox Rift 163,Trainer
Dragapult3,Counter Catcher Paradox Rift 160,Trainer
Dragapult3,Lost Vacuum Lost Origin 162,Trainer
Dragapult3,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult3,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult3,Rescue Board Temporal Forces 159,Trainer
Dragapult3,Future Booster Energy Capsule Temporal Forces 149,Trainer
Dragapult3,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult3,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult3,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult3,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult3,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult3,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult3,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult4,Dreepy Twilight Masquerade 128,Pokemon
Dragapult4,Dreepy Twilight Masquerade 128,Pokemon
Dragapult4,Dreepy Twilight Masquerade 128,Pokemon
Dragapult4,Dreepy Twilight Masquerade 128,Pokemon
Dragapult4,Drakloak Twilight Masquerade 129,Pokemon
Dragapult4,Drakloak Twilight Masquerade 129,Pokemon
Dragapult4,Drakloak Twilight Masquerade 129,Pokemon
Dragapult4,Drakloak Twilight Masquerade 129,Pokemon
Dragapult4,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult4,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult4,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult4,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult4,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult4,Iron Thorns ex Twilight Masquerade 77,Pokemon
Dragapult4,Toedscool Paradox Rift 16,Pokemon
Dragapult4,Toedscruel Paradox Rift 17,Pokemon
Dragapult4,Radiant Alakazam Silver Tempest 59,Pokemon
Dragapult4,Arven Obsidian Flames 186,Trainer
Dragapult4,Arven Obsidian Flames 186,Trainer
Dragapult4,Arven Obsidian Flames 186,Trainer
Dragapult4,Arven Obsidian Flames 186,Trainer
Dragapult4,Crispin Shrouded Fable 133,Trainer
Dragapult4,Crispin Shrouded Fable 133,Trainer
Dragapult4,Crispin Shrouded Fable 133,Trainer
Dragapult4,Crispin Shrouded Fable 133,Trainer
Dragapult4,Iono Paldea Evolved 185,Trainer
Dragapult4,Iono Paldea Evolved 185,Trainer
Dragapult4,Boss's Orders Paldea Evolved 172,Trainer
Dragapult4,Boss's Orders Paldea Evolved 172,Trainer
Dragapult4,Professor Turo's Scenario Paradox Rift 171,Trainer
Dragapult4,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult4,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult4,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult4,Pokégear 3.0 Scarlet & Violet Base Set 186,Trainer
Dragapult4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Dragapult4,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult4,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Dragapult4,Precious Trolley Shiny Treasure ex 185,Trainer
Dragapult4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Dragapult4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Dragapult4,Tera Orb Shiny Treasure ex 189,Trainer
Dragapult4,Earthen Vessel Paradox Rift 163,Trainer
Dragapult4,Counter Catcher Paradox Rift 160,Trainer
Dragapult4,Lost Vacuum Lost Origin 162,Trainer
Dragapult4,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult4,Technical Machine: Evolution Paradox Rift 178,Trainer
Dragapult4,Rescue Board Temporal Forces 159,Trainer
Dragapult4,Future Booster Energy Capsule Temporal Forces 149,Trainer
Dragapult4,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult4,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult4,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult4,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Dragapult4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Dragapult4,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult4,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult4,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Dragapult5,Dreepy Twilight Masquerade 128,Pokemon
Dragapult5,Dreepy Twilight Masquerade 128,Pokemon
Dragapult5,Dreepy Twilight Masquerade 128,Pokemon
Dragapult5,Dreepy Twilight Masquerade 128,Pokemon
Dragapult5,Drakloak Twilight Masquerade 129,Pokemon
Dragapult5,Drakloak Twilight Masquerade 129,Pokemon
Dragapult5,Drakloak Twilight Masquerade 129,Pokemon
Dragapult5,Drakloak Twilight Masquerade 129,Pokemon
Dragapult5,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult5,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult5,Dragapult ex Twilight Masquerade 130,Pokemon
Dragapult5,Iron Thorns ex Twilight Masquerade 77,Pokemon
